instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
28204034,110172,HEROMOTOCO24DEC5600PE,HEROMOTOCO,0.0,2024-12-26,5600.0,0.05,150,PE,NFO-OPT,NFO
28203778,110171,HEROMOTOCO24DEC5600CE,HEROMOTOCO,0.0,2024-12-26,5600.0,0.05,150,CE,NFO-OPT,NFO
24892674,97237,HEROMOTOCO25JAN4000CE,HEROMOTOCO,0.0,2025-01-30,4000.0,0.05,150,CE,NFO-OPT,NFO
24893442,97240,HEROMOTOCO25JAN4000PE,HEROMOTOCO,0.0,2025-01-30,4000.0,0.05,150,PE,NFO-OPT,NFO
24893698,97241,HEROMOTOCO25JAN4200CE,HEROMOTOCO,0.0,2025-01-30,4200.0,0.05,150,CE,NFO-OPT,NFO
24894466,97244,HEROMOTOCO25JAN4200PE,HEROMOTOCO,0.0,2025-01-30,4200.0,0.05,150,PE,NFO-OPT,NFO
24900866,97269,HEROMOTOCO25JAN4400CE,HEROMOTOCO,0.0,2025-01-30,4400.0,0.05,150,CE,NFO-OPT,NFO
24903938,97281,HEROMOTOCO25JAN4400PE,HEROMOTOCO,0.0,2025-01-30,4400.0,0.05,150,PE,NFO-OPT,NFO
24924418,97361,HEROMOTOCO25JAN4600CE,HEROMOTOCO,0.0,2025-01-30,4600.0,0.05,150,CE,NFO-OPT,NFO
24924930,97363,HEROMOTOCO25JAN4600PE,HEROMOTOCO,0.0,2025-01-30,4600.0,0.05,150,PE,NFO-OPT,NFO
24939010,97418,HEROMOTOCO25JAN4800CE,HEROMOTOCO,0.0,2025-01-30,4800.0,0.05,150,CE,NFO-OPT,NFO
24939266,97419,HEROMOTOCO25JAN4800PE,HEROMOTOCO,0.0,2025-01-30,4800.0,0.05,150,PE,NFO-OPT,NFO
24939522,97420,HEROMOTOCO25JAN5000CE,HEROMOTOCO,0.0,2025-01-30,5000.0,0.05,150,CE,NFO-OPT,NFO
24939778,97421,HEROMOTOCO25JAN5000PE,HEROMOTOCO,0.0,2025-01-30,5000.0,0.05,150,PE,NFO-OPT,NFO
24940034,97422,HEROMOTOCO25JAN5200CE,HEROMOTOCO,0.0,2025-01-30,5200.0,0.05,150,CE,NFO-OPT,NFO
24940290,97423,HEROMOTOCO25JAN5200PE,HEROMOTOCO,0.0,2025-01-30,5200.0,0.05,150,PE,NFO-OPT,NFO
24940546,97424,HEROMOTOCO25JAN5400CE,HEROMOTOCO,0.0,2025-01-30,5400.0,0.05,150,CE,NFO-OPT,NFO
24940802,97425,HEROMOTOCO25JAN5400PE,HEROMOTOCO,0.0,2025-01-30,5400.0,0.05,150,PE,NFO-OPT,NFO
24941058,97426,HEROMOTOCO25JAN5600CE,HEROMOTOCO,0.0,2025-01-30,5600.0,0.05,150,CE,NFO-OPT,NFO
24941314,97427,HEROMOTOCO25JAN5600PE,HEROMOTOCO,0.0,2025-01-30,5600.0,0.05,150,PE,NFO-OPT,NFO
27761154,108442,HINDALCO24NOV660CE,HINDALCO,0.0,2024-11-28,660.0,0.05,1400,CE,NFO-OPT,NFO
27761410,108443,HINDALCO24NOV660PE,HINDALCO,0.0,2024-11-28,660.0,0.05,1400,PE,NFO-OPT,NFO
28219650,110233,HINDALCO24NOV650CE,HINDALCO,0.0,2024-11-28,650.0,0.05,1400,CE,NFO-OPT,NFO
28219906,110234,HINDALCO24NOV650PE,HINDALCO,0.0,2024-11-28,650.0,0.05,1400,PE,NFO-OPT,NFO
28220162,110235,HINDALCO24NOV670CE,HINDALCO,0.0,2024-11-28,670.0,0.05,1400,CE,NFO-OPT,NFO
28220418,110236,HINDALCO24NOV670PE,HINDALCO,0.0,2024-11-28,670.0,0.05,1400,PE,NFO-OPT,NFO
27760642,108440,HINDALCO24NOV640CE,HINDALCO,0.0,2024-11-28,640.0,0.05,1400,CE,NFO-OPT,NFO
27760898,108441,HINDALCO24NOV640PE,HINDALCO,0.0,2024-11-28,640.0,0.05,1400,PE,NFO-OPT,NFO
27761666,108444,HINDALCO24NOV680CE,HINDALCO,0.0,2024-11-28,680.0,0.05,1400,CE,NFO-OPT,NFO
27764994,108457,HINDALCO24NOV680PE,HINDALCO,0.0,2024-11-28,680.0,0.05,1400,PE,NFO-OPT,NFO
28219138,110231,HINDALCO24NOV630CE,HINDALCO,0.0,2024-11-28,630.0,0.05,1400,CE,NFO-OPT,NFO
28219394,110232,HINDALCO24NOV630PE,HINDALCO,0.0,2024-11-28,630.0,0.05,1400,PE,NFO-OPT,NFO
28220674,110237,HINDALCO24NOV690CE,HINDALCO,0.0,2024-11-28,690.0,0.05,1400,CE,NFO-OPT,NFO
28220930,110238,HINDALCO24NOV690PE,HINDALCO,0.0,2024-11-28,690.0,0.05,1400,PE,NFO-OPT,NFO
27760130,108438,HINDALCO24NOV620CE,HINDALCO,0.0,2024-11-28,620.0,0.05,1400,CE,NFO-OPT,NFO
27760386,108439,HINDALCO24NOV620PE,HINDALCO,0.0,2024-11-28,620.0,0.05,1400,PE,NFO-OPT,NFO
27765250,108458,HINDALCO24NOV700CE,HINDALCO,0.0,2024-11-28,700.0,0.05,1400,CE,NFO-OPT,NFO
27766018,108461,HINDALCO24NOV700PE,HINDALCO,0.0,2024-11-28,700.0,0.05,1400,PE,NFO-OPT,NFO
28218626,110229,HINDALCO24NOV610CE,HINDALCO,0.0,2024-11-28,610.0,0.05,1400,CE,NFO-OPT,NFO
28218882,110230,HINDALCO24NOV610PE,HINDALCO,0.0,2024-11-28,610.0,0.05,1400,PE,NFO-OPT,NFO
28221186,110239,HINDALCO24NOV710CE,HINDALCO,0.0,2024-11-28,710.0,0.05,1400,CE,NFO-OPT,NFO
28221442,110240,HINDALCO24NOV710PE,HINDALCO,0.0,2024-11-28,710.0,0.05,1400,PE,NFO-OPT,NFO
27759618,108436,HINDALCO24NOV600CE,HINDALCO,0.0,2024-11-28,600.0,0.05,1400,CE,NFO-OPT,NFO
27759874,108437,HINDALCO24NOV600PE,HINDALCO,0.0,2024-11-28,600.0,0.05,1400,PE,NFO-OPT,NFO
27766274,108462,HINDALCO24NOV720CE,HINDALCO,0.0,2024-11-28,720.0,0.05,1400,CE,NFO-OPT,NFO
27766530,108463,HINDALCO24NOV720PE,HINDALCO,0.0,2024-11-28,720.0,0.05,1400,PE,NFO-OPT,NFO
28218114,110227,HINDALCO24NOV590CE,HINDALCO,0.0,2024-11-28,590.0,0.05,1400,CE,NFO-OPT,NFO
28218370,110228,HINDALCO24NOV590PE,HINDALCO,0.0,2024-11-28,590.0,0.05,1400,PE,NFO-OPT,NFO
28221698,110241,HINDALCO24NOV730CE,HINDALCO,0.0,2024-11-28,730.0,0.05,1400,CE,NFO-OPT,NFO
28221954,110242,HINDALCO24NOV730PE,HINDALCO,0.0,2024-11-28,730.0,0.05,1400,PE,NFO-OPT,NFO
27767042,108465,HINDALCO24NOV740PE,HINDALCO,0.0,2024-11-28,740.0,0.05,1400,PE,NFO-OPT,NFO
27770370,108478,HINDALCO24NOV860CE,HINDALCO,0.0,2024-11-28,860.0,0.05,1400,CE,NFO-OPT,NFO
27769858,108476,HINDALCO24NOV840CE,HINDALCO,0.0,2024-11-28,840.0,0.05,1400,CE,NFO-OPT,NFO
28259842,110390,HINDALCO24NOV830CE,HINDALCO,0.0,2024-11-28,830.0,0.05,1400,CE,NFO-OPT,NFO
27768834,108472,HINDALCO24NOV820CE,HINDALCO,0.0,2024-11-28,820.0,0.05,1400,CE,NFO-OPT,NFO
28259330,110388,HINDALCO24NOV810CE,HINDALCO,0.0,2024-11-28,810.0,0.05,1400,CE,NFO-OPT,NFO
27768322,108470,HINDALCO24NOV800CE,HINDALCO,0.0,2024-11-28,800.0,0.05,1400,CE,NFO-OPT,NFO
27768578,108471,HINDALCO24NOV800PE,HINDALCO,0.0,2024-11-28,800.0,0.05,1400,PE,NFO-OPT,NFO
28240386,110314,HINDALCO24NOV790CE,HINDALCO,0.0,2024-11-28,790.0,0.05,1400,CE,NFO-OPT,NFO
27767810,108468,HINDALCO24NOV780CE,HINDALCO,0.0,2024-11-28,780.0,0.05,1400,CE,NFO-OPT,NFO
27768066,108469,HINDALCO24NOV780PE,HINDALCO,0.0,2024-11-28,780.0,0.05,1400,PE,NFO-OPT,NFO
28229122,110270,HINDALCO24NOV770CE,HINDALCO,0.0,2024-11-28,770.0,0.05,1400,CE,NFO-OPT,NFO
28240130,110313,HINDALCO24NOV770PE,HINDALCO,0.0,2024-11-28,770.0,0.05,1400,PE,NFO-OPT,NFO
27767298,108466,HINDALCO24NOV760CE,HINDALCO,0.0,2024-11-28,760.0,0.05,1400,CE,NFO-OPT,NFO
27767554,108467,HINDALCO24NOV760PE,HINDALCO,0.0,2024-11-28,760.0,0.05,1400,PE,NFO-OPT,NFO
28222210,110243,HINDALCO24NOV750CE,HINDALCO,0.0,2024-11-28,750.0,0.05,1400,CE,NFO-OPT,NFO
28228866,110269,HINDALCO24NOV750PE,HINDALCO,0.0,2024-11-28,750.0,0.05,1400,PE,NFO-OPT,NFO
27766786,108464,HINDALCO24NOV740CE,HINDALCO,0.0,2024-11-28,740.0,0.05,1400,CE,NFO-OPT,NFO
27759106,108434,HINDALCO24NOV580CE,HINDALCO,0.0,2024-11-28,580.0,0.05,1400,CE,NFO-OPT,NFO
27759362,108435,HINDALCO24NOV580PE,HINDALCO,0.0,2024-11-28,580.0,0.05,1400,PE,NFO-OPT,NFO
28217602,110225,HINDALCO24NOV570CE,HINDALCO,0.0,2024-11-28,570.0,0.05,1400,CE,NFO-OPT,NFO
28217858,110226,HINDALCO24NOV570PE,HINDALCO,0.0,2024-11-28,570.0,0.05,1400,PE,NFO-OPT,NFO
27758594,108432,HINDALCO24NOV560CE,HINDALCO,0.0,2024-11-28,560.0,0.05,1400,CE,NFO-OPT,NFO
27758850,108433,HINDALCO24NOV560PE,HINDALCO,0.0,2024-11-28,560.0,0.05,1400,PE,NFO-OPT,NFO
27758082,108430,HINDALCO24NOV540CE,HINDALCO,0.0,2024-11-28,540.0,0.05,1400,CE,NFO-OPT,NFO
27758338,108431,HINDALCO24NOV540PE,HINDALCO,0.0,2024-11-28,540.0,0.05,1400,PE,NFO-OPT,NFO
28281090,110473,HINDALCO24DEC660CE,HINDALCO,0.0,2024-12-26,660.0,0.05,1400,CE,NFO-OPT,NFO
28281346,110474,HINDALCO24DEC660PE,HINDALCO,0.0,2024-12-26,660.0,0.05,1400,PE,NFO-OPT,NFO
24997122,97645,HINDALCO24DEC670CE,HINDALCO,0.0,2024-12-26,670.0,0.05,1400,CE,NFO-OPT,NFO
24997378,97646,HINDALCO24DEC670PE,HINDALCO,0.0,2024-12-26,670.0,0.05,1400,PE,NFO-OPT,NFO
24996610,97643,HINDALCO24DEC650CE,HINDALCO,0.0,2024-12-26,650.0,0.05,1400,CE,NFO-OPT,NFO
24996866,97644,HINDALCO24DEC650PE,HINDALCO,0.0,2024-12-26,650.0,0.05,1400,PE,NFO-OPT,NFO
28283138,110481,HINDALCO24DEC680CE,HINDALCO,0.0,2024-12-26,680.0,0.05,1400,CE,NFO-OPT,NFO
28283394,110482,HINDALCO24DEC680PE,HINDALCO,0.0,2024-12-26,680.0,0.05,1400,PE,NFO-OPT,NFO
28272386,110439,HINDALCO24DEC640CE,HINDALCO,0.0,2024-12-26,640.0,0.05,1400,CE,NFO-OPT,NFO
28280834,110472,HINDALCO24DEC640PE,HINDALCO,0.0,2024-12-26,640.0,0.05,1400,PE,NFO-OPT,NFO
24997634,97647,HINDALCO24DEC690CE,HINDALCO,0.0,2024-12-26,690.0,0.05,1400,CE,NFO-OPT,NFO
24997890,97648,HINDALCO24DEC690PE,HINDALCO,0.0,2024-12-26,690.0,0.05,1400,PE,NFO-OPT,NFO
24996098,97641,HINDALCO24DEC630CE,HINDALCO,0.0,2024-12-26,630.0,0.05,1400,CE,NFO-OPT,NFO
24996354,97642,HINDALCO24DEC630PE,HINDALCO,0.0,2024-12-26,630.0,0.05,1400,PE,NFO-OPT,NFO
28287746,110499,HINDALCO24DEC700CE,HINDALCO,0.0,2024-12-26,700.0,0.05,1400,CE,NFO-OPT,NFO
28288002,110500,HINDALCO24DEC700PE,HINDALCO,0.0,2024-12-26,700.0,0.05,1400,PE,NFO-OPT,NFO
28271874,110437,HINDALCO24DEC620CE,HINDALCO,0.0,2024-12-26,620.0,0.05,1400,CE,NFO-OPT,NFO
28272130,110438,HINDALCO24DEC620PE,HINDALCO,0.0,2024-12-26,620.0,0.05,1400,PE,NFO-OPT,NFO
24998146,97649,HINDALCO24DEC710CE,HINDALCO,0.0,2024-12-26,710.0,0.05,1400,CE,NFO-OPT,NFO
24998402,97650,HINDALCO24DEC710PE,HINDALCO,0.0,2024-12-26,710.0,0.05,1400,PE,NFO-OPT,NFO
24995586,97639,HINDALCO24DEC610CE,HINDALCO,0.0,2024-12-26,610.0,0.05,1400,CE,NFO-OPT,NFO
24995842,97640,HINDALCO24DEC610PE,HINDALCO,0.0,2024-12-26,610.0,0.05,1400,PE,NFO-OPT,NFO
28288258,110501,HINDALCO24DEC720CE,HINDALCO,0.0,2024-12-26,720.0,0.05,1400,CE,NFO-OPT,NFO
28288514,110502,HINDALCO24DEC720PE,HINDALCO,0.0,2024-12-26,720.0,0.05,1400,PE,NFO-OPT,NFO
28271362,110435,HINDALCO24DEC600CE,HINDALCO,0.0,2024-12-26,600.0,0.05,1400,CE,NFO-OPT,NFO
28271618,110436,HINDALCO24DEC600PE,HINDALCO,0.0,2024-12-26,600.0,0.05,1400,PE,NFO-OPT,NFO
24998658,97651,HINDALCO24DEC730CE,HINDALCO,0.0,2024-12-26,730.0,0.05,1400,CE,NFO-OPT,NFO
24998914,97652,HINDALCO24DEC730PE,HINDALCO,0.0,2024-12-26,730.0,0.05,1400,PE,NFO-OPT,NFO
24995074,97637,HINDALCO24DEC590CE,HINDALCO,0.0,2024-12-26,590.0,0.05,1400,CE,NFO-OPT,NFO
24995330,97638,HINDALCO24DEC590PE,HINDALCO,0.0,2024-12-26,590.0,0.05,1400,PE,NFO-OPT,NFO
28289026,110504,HINDALCO24DEC740PE,HINDALCO,0.0,2024-12-26,740.0,0.05,1400,PE,NFO-OPT,NFO
28290306,110509,HINDALCO24DEC800CE,HINDALCO,0.0,2024-12-26,800.0,0.05,1400,CE,NFO-OPT,NFO
28290562,110510,HINDALCO24DEC800PE,HINDALCO,0.0,2024-12-26,800.0,0.05,1400,PE,NFO-OPT,NFO
28289794,110507,HINDALCO24DEC780CE,HINDALCO,0.0,2024-12-26,780.0,0.05,1400,CE,NFO-OPT,NFO
28290050,110508,HINDALCO24DEC780PE,HINDALCO,0.0,2024-12-26,780.0,0.05,1400,PE,NFO-OPT,NFO
24999682,97655,HINDALCO24DEC770CE,HINDALCO,0.0,2024-12-26,770.0,0.05,1400,CE,NFO-OPT,NFO
24999938,97656,HINDALCO24DEC770PE,HINDALCO,0.0,2024-12-26,770.0,0.05,1400,PE,NFO-OPT,NFO
28289282,110505,HINDALCO24DEC760CE,HINDALCO,0.0,2024-12-26,760.0,0.05,1400,CE,NFO-OPT,NFO
28289538,110506,HINDALCO24DEC760PE,HINDALCO,0.0,2024-12-26,760.0,0.05,1400,PE,NFO-OPT,NFO
24999170,97653,HINDALCO24DEC750CE,HINDALCO,0.0,2024-12-26,750.0,0.05,1400,CE,NFO-OPT,NFO
24999426,97654,HINDALCO24DEC750PE,HINDALCO,0.0,2024-12-26,750.0,0.05,1400,PE,NFO-OPT,NFO
28288770,110503,HINDALCO24DEC740CE,HINDALCO,0.0,2024-12-26,740.0,0.05,1400,CE,NFO-OPT,NFO
28270850,110433,HINDALCO24DEC580CE,HINDALCO,0.0,2024-12-26,580.0,0.05,1400,CE,NFO-OPT,NFO
28271106,110434,HINDALCO24DEC580PE,HINDALCO,0.0,2024-12-26,580.0,0.05,1400,PE,NFO-OPT,NFO
24994562,97635,HINDALCO24DEC570CE,HINDALCO,0.0,2024-12-26,570.0,0.05,1400,CE,NFO-OPT,NFO
24994818,97636,HINDALCO24DEC570PE,HINDALCO,0.0,2024-12-26,570.0,0.05,1400,PE,NFO-OPT,NFO
28270338,110431,HINDALCO24DEC560CE,HINDALCO,0.0,2024-12-26,560.0,0.05,1400,CE,NFO-OPT,NFO
28270594,110432,HINDALCO24DEC560PE,HINDALCO,0.0,2024-12-26,560.0,0.05,1400,PE,NFO-OPT,NFO
15359746,59999,HINDALCO24DEC540CE,HINDALCO,0.0,2024-12-26,540.0,0.05,1400,CE,NFO-OPT,NFO
15361282,60005,HINDALCO24DEC540PE,HINDALCO,0.0,2024-12-26,540.0,0.05,1400,PE,NFO-OPT,NFO
25029890,97773,HINDALCO25JAN660CE,HINDALCO,0.0,2025-01-30,660.0,0.05,1400,CE,NFO-OPT,NFO
25030146,97774,HINDALCO25JAN660PE,HINDALCO,0.0,2025-01-30,660.0,0.05,1400,PE,NFO-OPT,NFO
25030402,97775,HINDALCO25JAN680CE,HINDALCO,0.0,2025-01-30,680.0,0.05,1400,CE,NFO-OPT,NFO
25030658,97776,HINDALCO25JAN680PE,HINDALCO,0.0,2025-01-30,680.0,0.05,1400,PE,NFO-OPT,NFO
25029378,97771,HINDALCO25JAN640CE,HINDALCO,0.0,2025-01-30,640.0,0.05,1400,CE,NFO-OPT,NFO
25029634,97772,HINDALCO25JAN640PE,HINDALCO,0.0,2025-01-30,640.0,0.05,1400,PE,NFO-OPT,NFO
25031170,97778,HINDALCO25JAN700CE,HINDALCO,0.0,2025-01-30,700.0,0.05,1400,CE,NFO-OPT,NFO
25031426,97779,HINDALCO25JAN700PE,HINDALCO,0.0,2025-01-30,700.0,0.05,1400,PE,NFO-OPT,NFO
25028354,97767,HINDALCO25JAN620CE,HINDALCO,0.0,2025-01-30,620.0,0.05,1400,CE,NFO-OPT,NFO
25028610,97768,HINDALCO25JAN620PE,HINDALCO,0.0,2025-01-30,620.0,0.05,1400,PE,NFO-OPT,NFO
25032450,97783,HINDALCO25JAN720CE,HINDALCO,0.0,2025-01-30,720.0,0.05,1400,CE,NFO-OPT,NFO
25032706,97784,HINDALCO25JAN720PE,HINDALCO,0.0,2025-01-30,720.0,0.05,1400,PE,NFO-OPT,NFO
25027842,97765,HINDALCO25JAN600CE,HINDALCO,0.0,2025-01-30,600.0,0.05,1400,CE,NFO-OPT,NFO
25028098,97766,HINDALCO25JAN600PE,HINDALCO,0.0,2025-01-30,600.0,0.05,1400,PE,NFO-OPT,NFO
25032962,97785,HINDALCO25JAN740CE,HINDALCO,0.0,2025-01-30,740.0,0.05,1400,CE,NFO-OPT,NFO
25033474,97787,HINDALCO25JAN740PE,HINDALCO,0.0,2025-01-30,740.0,0.05,1400,PE,NFO-OPT,NFO
25026818,97761,HINDALCO25JAN580CE,HINDALCO,0.0,2025-01-30,580.0,0.05,1400,CE,NFO-OPT,NFO
25027074,97762,HINDALCO25JAN580PE,HINDALCO,0.0,2025-01-30,580.0,0.05,1400,PE,NFO-OPT,NFO
25033730,97788,HINDALCO25JAN760CE,HINDALCO,0.0,2025-01-30,760.0,0.05,1400,CE,NFO-OPT,NFO
25033986,97789,HINDALCO25JAN760PE,HINDALCO,0.0,2025-01-30,760.0,0.05,1400,PE,NFO-OPT,NFO
25026306,97759,HINDALCO25JAN560CE,HINDALCO,0.0,2025-01-30,560.0,0.05,1400,CE,NFO-OPT,NFO
25026562,97760,HINDALCO25JAN560PE,HINDALCO,0.0,2025-01-30,560.0,0.05,1400,PE,NFO-OPT,NFO
25039874,97812,HINDALCO25JAN800CE,HINDALCO,0.0,2025-01-30,800.0,0.05,1400,CE,NFO-OPT,NFO
25040386,97814,HINDALCO25JAN800PE,HINDALCO,0.0,2025-01-30,800.0,0.05,1400,PE,NFO-OPT,NFO
25024770,97753,HINDALCO25JAN520CE,HINDALCO,0.0,2025-01-30,520.0,0.05,1400,CE,NFO-OPT,NFO
25025026,97754,HINDALCO25JAN520PE,HINDALCO,0.0,2025-01-30,520.0,0.05,1400,PE,NFO-OPT,NFO
25041154,97817,HINDALCO25JAN840CE,HINDALCO,0.0,2025-01-30,840.0,0.05,1400,CE,NFO-OPT,NFO
25041410,97818,HINDALCO25JAN840PE,HINDALCO,0.0,2025-01-30,840.0,0.05,1400,PE,NFO-OPT,NFO
28329730,110663,HINDCOPPER24NOV275CE,HINDCOPPER,0.0,2024-11-28,275.0,0.05,2650,CE,NFO-OPT,NFO
28329986,110664,HINDCOPPER24NOV275PE,HINDCOPPER,0.0,2024-11-28,275.0,0.05,2650,PE,NFO-OPT,NFO
28328706,110659,HINDCOPPER24NOV270CE,HINDCOPPER,0.0,2024-11-28,270.0,0.05,2650,CE,NFO-OPT,NFO
28328962,110660,HINDCOPPER24NOV270PE,HINDCOPPER,0.0,2024-11-28,270.0,0.05,2650,PE,NFO-OPT,NFO
27782146,108524,HINDCOPPER24NOV280CE,HINDCOPPER,0.0,2024-11-28,280.0,0.05,2650,CE,NFO-OPT,NFO
27782402,108525,HINDCOPPER24NOV280PE,HINDCOPPER,0.0,2024-11-28,280.0,0.05,2650,PE,NFO-OPT,NFO
28328194,110657,HINDCOPPER24NOV265CE,HINDCOPPER,0.0,2024-11-28,265.0,0.05,2650,CE,NFO-OPT,NFO
28328450,110658,HINDCOPPER24NOV265PE,HINDCOPPER,0.0,2024-11-28,265.0,0.05,2650,PE,NFO-OPT,NFO
28330242,110665,HINDCOPPER24NOV285CE,HINDCOPPER,0.0,2024-11-28,285.0,0.05,2650,CE,NFO-OPT,NFO
28330498,110666,HINDCOPPER24NOV285PE,HINDCOPPER,0.0,2024-11-28,285.0,0.05,2650,PE,NFO-OPT,NFO
27781634,108522,HINDCOPPER24NOV260CE,HINDCOPPER,0.0,2024-11-28,260.0,0.05,2650,CE,NFO-OPT,NFO
27781890,108523,HINDCOPPER24NOV260PE,HINDCOPPER,0.0,2024-11-28,260.0,0.05,2650,PE,NFO-OPT,NFO
28330754,110667,HINDCOPPER24NOV290CE,HINDCOPPER,0.0,2024-11-28,290.0,0.05,2650,CE,NFO-OPT,NFO
28331010,110668,HINDCOPPER24NOV290PE,HINDCOPPER,0.0,2024-11-28,290.0,0.05,2650,PE,NFO-OPT,NFO
28327682,110655,HINDCOPPER24NOV255CE,HINDCOPPER,0.0,2024-11-28,255.0,0.05,2650,CE,NFO-OPT,NFO
28327938,110656,HINDCOPPER24NOV255PE,HINDCOPPER,0.0,2024-11-28,255.0,0.05,2650,PE,NFO-OPT,NFO
28331266,110669,HINDCOPPER24NOV295CE,HINDCOPPER,0.0,2024-11-28,295.0,0.05,2650,CE,NFO-OPT,NFO
28331522,110670,HINDCOPPER24NOV295PE,HINDCOPPER,0.0,2024-11-28,295.0,0.05,2650,PE,NFO-OPT,NFO
28326658,110651,HINDCOPPER24NOV250CE,HINDCOPPER,0.0,2024-11-28,250.0,0.05,2650,CE,NFO-OPT,NFO
28327426,110654,HINDCOPPER24NOV250PE,HINDCOPPER,0.0,2024-11-28,250.0,0.05,2650,PE,NFO-OPT,NFO
27782658,108526,HINDCOPPER24NOV300CE,HINDCOPPER,0.0,2024-11-28,300.0,0.05,2650,CE,NFO-OPT,NFO
27782914,108527,HINDCOPPER24NOV300PE,HINDCOPPER,0.0,2024-11-28,300.0,0.05,2650,PE,NFO-OPT,NFO
14265346,55724,HINDCOPPER24NOV245CE,HINDCOPPER,0.0,2024-11-28,245.0,0.05,2650,CE,NFO-OPT,NFO
14265602,55725,HINDCOPPER24NOV245PE,HINDCOPPER,0.0,2024-11-28,245.0,0.05,2650,PE,NFO-OPT,NFO
28331778,110671,HINDCOPPER24NOV305CE,HINDCOPPER,0.0,2024-11-28,305.0,0.05,2650,CE,NFO-OPT,NFO
28332034,110672,HINDCOPPER24NOV305PE,HINDCOPPER,0.0,2024-11-28,305.0,0.05,2650,PE,NFO-OPT,NFO
27781122,108520,HINDCOPPER24NOV240CE,HINDCOPPER,0.0,2024-11-28,240.0,0.05,2650,CE,NFO-OPT,NFO
27781378,108521,HINDCOPPER24NOV240PE,HINDCOPPER,0.0,2024-11-28,240.0,0.05,2650,PE,NFO-OPT,NFO
28332290,110673,HINDCOPPER24NOV310CE,HINDCOPPER,0.0,2024-11-28,310.0,0.05,2650,CE,NFO-OPT,NFO
28332546,110674,HINDCOPPER24NOV310PE,HINDCOPPER,0.0,2024-11-28,310.0,0.05,2650,PE,NFO-OPT,NFO
28336386,110689,HINDCOPPER24NOV315PE,HINDCOPPER,0.0,2024-11-28,315.0,0.05,2650,PE,NFO-OPT,NFO
27785218,108536,HINDCOPPER24NOV400CE,HINDCOPPER,0.0,2024-11-28,400.0,0.05,2650,CE,NFO-OPT,NFO
27785474,108537,HINDCOPPER24NOV400PE,HINDCOPPER,0.0,2024-11-28,400.0,0.05,2650,PE,NFO-OPT,NFO
28342274,110712,HINDCOPPER24NOV390CE,HINDCOPPER,0.0,2024-11-28,390.0,0.05,2650,CE,NFO-OPT,NFO
28342530,110713,HINDCOPPER24NOV390PE,HINDCOPPER,0.0,2024-11-28,390.0,0.05,2650,PE,NFO-OPT,NFO
27784706,108534,HINDCOPPER24NOV380CE,HINDCOPPER,0.0,2024-11-28,380.0,0.05,2650,CE,NFO-OPT,NFO
27784962,108535,HINDCOPPER24NOV380PE,HINDCOPPER,0.0,2024-11-28,380.0,0.05,2650,PE,NFO-OPT,NFO
27784194,108532,HINDCOPPER24NOV360CE,HINDCOPPER,0.0,2024-11-28,360.0,0.05,2650,CE,NFO-OPT,NFO
28338690,110698,HINDCOPPER24NOV350CE,HINDCOPPER,0.0,2024-11-28,350.0,0.05,2650,CE,NFO-OPT,NFO
28338946,110699,HINDCOPPER24NOV350PE,HINDCOPPER,0.0,2024-11-28,350.0,0.05,2650,PE,NFO-OPT,NFO
28338178,110696,HINDCOPPER24NOV345CE,HINDCOPPER,0.0,2024-11-28,345.0,0.05,2650,CE,NFO-OPT,NFO
28338434,110697,HINDCOPPER24NOV345PE,HINDCOPPER,0.0,2024-11-28,345.0,0.05,2650,PE,NFO-OPT,NFO
27783682,108530,HINDCOPPER24NOV340CE,HINDCOPPER,0.0,2024-11-28,340.0,0.05,2650,CE,NFO-OPT,NFO
27783938,108531,HINDCOPPER24NOV340PE,HINDCOPPER,0.0,2024-11-28,340.0,0.05,2650,PE,NFO-OPT,NFO
28337666,110694,HINDCOPPER24NOV335CE,HINDCOPPER,0.0,2024-11-28,335.0,0.05,2650,CE,NFO-OPT,NFO
28337922,110695,HINDCOPPER24NOV335PE,HINDCOPPER,0.0,2024-11-28,335.0,0.05,2650,PE,NFO-OPT,NFO
28337154,110692,HINDCOPPER24NOV330CE,HINDCOPPER,0.0,2024-11-28,330.0,0.05,2650,CE,NFO-OPT,NFO
28337410,110693,HINDCOPPER24NOV330PE,HINDCOPPER,0.0,2024-11-28,330.0,0.05,2650,PE,NFO-OPT,NFO
28336642,110690,HINDCOPPER24NOV325CE,HINDCOPPER,0.0,2024-11-28,325.0,0.05,2650,CE,NFO-OPT,NFO
28336898,110691,HINDCOPPER24NOV325PE,HINDCOPPER,0.0,2024-11-28,325.0,0.05,2650,PE,NFO-OPT,NFO
27783170,108528,HINDCOPPER24NOV320CE,HINDCOPPER,0.0,2024-11-28,320.0,0.05,2650,CE,NFO-OPT,NFO
27783426,108529,HINDCOPPER24NOV320PE,HINDCOPPER,0.0,2024-11-28,320.0,0.05,2650,PE,NFO-OPT,NFO
28332802,110675,HINDCOPPER24NOV315CE,HINDCOPPER,0.0,2024-11-28,315.0,0.05,2650,CE,NFO-OPT,NFO
28326146,110649,HINDCOPPER24NOV230CE,HINDCOPPER,0.0,2024-11-28,230.0,0.05,2650,CE,NFO-OPT,NFO
